timestamp,Bid,Ask
2022-02-28 21:00:00.055633+00:00,1.1209900000000002,1.12108
2022-02-28 22:00:32.519914+00:00,,
2022-02-28 23:00:33.686153+00:00,1.12174,1.12198
2022-03-01 00:00:34.067481+00:00,1.12139,1.1215000000000002
2022-03-01 01:00:34.331548+00:00,1.12064,1.12073
2022-03-01 02:00:34.439012+00:00,1.12026,1.1203500000000002
2022-03-01 03:00:34.530071+00:00,1.1196700000000002,1.1197700000000002
2022-03-01 04:00:34.551488+00:00,1.11918,1.1192600000000001
2022-03-01 05:00:34.595174+00:00,1.11966,1.11976
2022-03-01 06:00:35.097098+00:00,1.11956,1.11966
2022-03-01 07:00:35.167925+00:00,,
2022-03-01 08:00:35.176842+00:00,,
2022-03-01 09:00:35.603622+00:00,,
2022-03-01 10:00:35.823266+00:00,,
2022-03-01 11:00:35.881578+00:00,,
2022-03-01 12:00:35.885644+00:00,1.11749,1.11758
2022-03-01 13:00:35.996101+00:00,1.11615,1.11622
2022-03-01 14:00:36.002190+00:00,1.11598,1.11606
2022-03-01 15:00:36.052977+00:00,1.11473,1.1148500000000003
2022-03-01 16:00:36.073567+00:00,1.1142100000000001,1.11429
2022-03-01 17:00:36.104296+00:00,1.11034,1.1104
2022-03-01 18:00:36.273662+00:00,1.11071,1.11081
2022-03-01 19:00:36.434980+00:00,1.11217,1.11226
2022-03-01 20:00:36.444527+00:00,1.11233,1.1124100000000003
2022-03-01 21:00:36.464769+00:00,1.11315,1.11325
2022-03-01 22:00:45.206484+00:00,,1.11366
2022-03-01 23:00:45.784468+00:00,1.11202,1.11226
2022-03-02 00:00:46.502779+00:00,1.11305,1.1131600000000001
2022-03-02 01:00:46.706659+00:00,1.11257,1.11267
2022-03-02 02:00:46.843213+00:00,1.1125200000000002,1.11261
2022-03-02 03:00:47.293794+00:00,1.11271,1.1128
2022-03-02 04:00:47.435182+00:00,1.1118400000000002,1.1119400000000002
2022-03-02 05:00:47.604927+00:00,1.11219,1.1122800000000002
2022-03-02 06:00:47.644409+00:00,1.11161,1.11171
2022-03-02 07:00:47.649202+00:00,1.11026,1.11033
2022-03-02 08:00:47.649489+00:00,1.10951,1.10959
2022-03-02 09:00:47.649232+00:00,1.1087,1.1087900000000002
2022-03-02 10:00:47.649228+00:00,1.10836,1.10846
2022-03-02 11:00:47.727145+00:00,1.11007,1.11017
2022-03-02 12:00:47.818040+00:00,1.10941,1.10952
2022-03-02 13:00:47.827944+00:00,1.11128,1.11137
2022-03-02 14:00:47.843668+00:00,1.11023,1.11033
2022-03-02 15:00:48.016022+00:00,1.10911,1.1092
2022-03-02 16:00:48.123061+00:00,1.1066200000000002,1.10673
2022-03-02 17:00:48.133289+00:00,1.11007,1.11015
2022-03-02 18:00:48.295999+00:00,1.11032,1.11042
2022-03-02 19:00:48.321622+00:00,1.1123500000000002,1.11244
2022-03-02 20:00:48.386769+00:00,1.11257,1.11266
2022-03-02 21:00:48.410942+00:00,1.11244,1.11253
