iter	Passed	Remaining
1675	12660	62881
1676	12668	62874
1677	12675	62863
1678	12682	62853
1679	12689	62842
1680	12695	62830
1681	12703	62822
1682	12710	62810
1683	12717	62802
1684	12724	62789
1685	12730	62775
1686	12737	62766
1687	12745	62758
1688	12751	62748
1689	12759	62740
1690	12766	62728
1691	12773	62721
1692	12781	62712
1693	12788	62703
1694	12795	62693
1695	12801	62679
1696	12808	62669
1697	12814	62655
1698	12822	62647
1699	12829	62636
1700	12835	62621
1701	12842	62611
1702	12848	62598
1703	12855	62586
1704	12862	62576
1705	12868	62564
1706	12876	62555
1707	12884	62549
1708	12892	62546
1709	12899	62538
1710	12907	62529
1711	12914	62522
1712	12921	62509
1713	12926	62492
1714	12934	62483
1715	12940	62472
1716	12947	62459
1717	12954	62450
1718	12961	62438
1719	12967	62425
1720	12974	62415
1721	12982	62407
1722	12989	62399
1723	12997	62391
1724	13004	62383
1725	13011	62374
1726	13018	62362
1727	13024	62349
1728	13030	62335
1729	13037	62322
1730	13043	62310
1731	13050	62299
1732	13057	62290
1733	13063	62275
1734	13076	62292
1735	13088	62307
1736	13096	62298
1737	13102	62285
1738	13108	62273
1739	13114	62256
1740	13121	62245
1741	13127	62233
1742	13134	62222
1743	13140	62207
1744	13148	62199
1745	13155	62190
1746	13162	62180
1747	13169	62169
1748	13175	62157
1749	13182	62147
1750	13189	62136
1751	13196	62125
1752	13203	62114
1753	13209	62100
1754	13214	62083
1755	13220	62067
1756	13228	62062
1757	13236	62056
1758	13244	62049
1759	13250	62037
1760	13256	62022
1761	13262	62008
1762	13269	61997
1763	13274	61977
1764	13281	61966
1765	13288	61955
1766	13294	61944
1767	13302	61938
1768	13309	61926
1769	13316	61917
1770	13323	61910
1771	13331	61902
1772	13336	61882
1773	13342	61870
1774	13349	61859
1775	13357	61851
1776	13364	61844
1777	13371	61832
1778	13378	61822
1779	13385	61812
1780	13392	61802
1781	13398	61788
1782	13405	61779
1783	13412	61770
1784	13418	61755
1785	13425	61743
1786	13431	61732
1787	13437	61715
1788	13444	61705
1789	13451	61696
1790	13458	61684
1791	13466	61680
1792	13472	61667
1793	13479	61657
1794	13486	61647
1795	13492	61634
1796	13501	61633
1797	13510	61632
1798	13518	61626
1799	13527	61627
1800	13536	61625
1801	13543	61615
1802	13551	61609
1803	13560	61607
1804	13567	61600
1805	13575	61594
1806	13583	61590
1807	13591	61582
1808	13597	61568
1809	13603	61553
1810	13612	61550
1811	13623	61562
1812	13634	61569
1813	13641	61559
1814	13648	61548
1815	13656	61542
1816	13663	61534
1817	13670	61523
1818	13677	61515
1819	13684	61504
1820	13691	61496
1821	13697	61480
1822	13703	61468
1823	13710	61458
1824	13718	61449
1825	13725	61441
1826	13731	61428
1827	13738	61417
1828	13745	61407
1829	13752	61399
1830	13757	61380
1831	13765	61372
1832	13772	61365
1833	13778	61348
1834	13784	61335
1835	13791	61324
1836	13798	61317
1837	13806	61311
1838	13814	61303
1839	13820	61288
1840	13826	61276
1841	13832	61264
1842	13839	61253
1843	13845	61239
1844	13852	61228
1845	13859	61218
1846	13866	61209
1847	13873	61200
1848	13880	61190
1849	13887	61178
1850	13892	61163
1851	13900	61154
1852	13907	61147
1853	13915	61142
1854	13923	61135
1855	13931	61129
1856	13939	61124
1857	13946	61115
1858	13952	61101
1859	13959	61092
1860	13965	61076
1861	13972	61066
1862	13979	61058
1863	13986	61046
1864	13992	61035
1865	13999	61024
1866	14006	61013
1867	14011	60998
1868	14018	60988
1869	14026	60979
1870	14033	60970
1871	14040	60960
1872	14045	60945
1873	14051	60931
1874	14058	60918
1875	14064	60907
1876	14071	60894
1877	14078	60884
1878	14094	60915
1879	14100	60902
1880	14106	60889
1881	14114	60883
1882	14120	60868
1883	14125	60852
1884	14131	60837
1885	14138	60827
1886	14144	60812
1887	14151	60802
1888	14158	60793
1889	14164	60778
1890	14171	60769
1891	14178	60759
1892	14184	60746
1893	14190	60731
1894	14195	60715
1895	14202	60704
1896	14207	60688
1897	14213	60674
1898	14219	60658
1899	14224	60642
1900	14230	60627
1901	14238	60620
1902	14244	60608
1903	14249	60591
1904	14257	60584
1905	14263	60573
1906	14271	60564
1907	14278	60554
1908	14284	60541
1909	14290	60529
1910	14297	60518
1911	14304	60510
1912	14310	60497
1913	14317	60486
1914	14324	60475
1915	14330	60463
1916	14336	60450
1917	14343	60439
1918	14350	60429
1919	14356	60418
1920	14363	60406
1921	14370	60395
1922	14376	60384
1923	14382	60372
1924	14390	60364
1925	14397	60355
1926	14404	60345
1927	14411	60336
1928	14417	60321
1929	14424	60312
1930	14429	60296
1931	14435	60282
1932	14442	60271
1933	14448	60258
1934	14455	60250
1935	14462	60240
1936	14469	60232
1937	14475	60219
1938	14482	60209
1939	14490	60201
1940	14497	60194
1941	14505	60189
1942	14513	60181
1943	14521	60177
1944	14529	60172
1945	14538	60170
1946	14545	60161
1947	14553	60157
1948	14562	60156
1949	14571	60154
1950	14578	60146
1951	14586	60139
1952	14594	60133
1953	14600	60119
1954	14606	60107
1955	14614	60101
1956	14621	60092
1957	14632	60098
1958	14641	60096
1959	14649	60094
1960	14656	60083
1961	14663	60074
1962	14670	60063
1963	14677	60054
1964	14685	60048
1965	14691	60037
1966	14698	60026
1967	14705	60017
1968	14711	60003
1969	14718	59994
1970	14725	59986
1971	14731	59973
1972	14739	59965
1973	14746	59955
1974	14752	59942
1975	14758	59930
1976	14765	59919
1977	14771	59906
1978	14777	59895
1979	14784	59885
1980	14790	59872
1981	14798	59864
1982	14805	59856
1983	14812	59845
1984	14817	59831
1985	14823	59815
1986	14829	59804
1987	14836	59792
1988	14841	59776
1989	14847	59763
1990	14854	59755
1991	14862	59748
1992	14869	59740
1993	14877	59732
1994	14882	59717
1995	14889	59705
1996	14896	59696
1997	14902	59686
1998	14910	59678
1999	14918	59672
2000	14924	59659
2001	14931	59650
2002	14938	59641
2003	14944	59628
2004	14950	59613
2005	14957	59606
2006	14965	59599
2007	14972	59592
2008	14978	59578
2009	14986	59572
2010	14993	59562
2011	14999	59550
2012	15006	59539
2013	15013	59533
2014	15020	59522
2015	15027	59514
2016	15036	59512
2017	15043	59502
2018	15050	59494
2019	15057	59485
2020	15064	59475
2021	15071	59466
2022	15078	59457
2023	15084	59443
2024	15102	59479
2025	15110	59472
2026	15117	59464
2027	15125	59456
2028	15131	59444
2029	15138	59434
2030	15145	59425
2031	15152	59415
2032	15157	59398
2033	15162	59383
2034	15169	59373
2035	15178	59370
2036	15184	59358
2037	15190	59347
2038	15197	59337
2039	15203	59322
2040	15209	59308
2041	15215	59298
2042	15221	59283
2043	15227	59271
2044	15234	59260
2045	15239	59246
2046	15246	59235
2047	15253	59225
2048	15259	59214
2049	15267	59209
2050	15274	59199
2051	15281	59188
2052	15287	59178
2053	15295	59170
2054	15302	59162
2055	15309	59151
2056	15314	59136
2057	15321	59127
2058	15328	59117
2059	15335	59107
2060	15341	59094
2061	15348	59084
2062	15353	59071
2063	15360	59060
2064	15366	59047
2065	15371	59031
2066	15377	59019
2067	15385	59011
2068	15391	59000
2069	15399	58992
2070	15405	58980
2071	15412	58972
2072	15419	58962
2073	15426	58953
2074	15433	58943
2075	15439	58932
2076	15446	58923
2077	15452	58908
2078	15458	58897
2079	15465	58889
2080	15471	58876
2081	15479	58867
2082	15485	58858
2083	15493	58849
2084	15500	58841
2085	15506	58829
2086	15512	58816
2087	15519	58809
2088	15527	58803
2089	15535	58796
2090	15542	58789
2091	15550	58781
2092	15556	58767
2093	15562	58756
2094	15570	58749
2095	15577	58741
2096	15585	58736
2097	15591	58724
2098	15599	58720
2099	15606	58709
2100	15614	58705
2101	15622	58698
2102	15630	58693
2103	15638	58687
2104	15649	58695
2105	15659	58695
2106	15667	58691
2107	15674	58683
2108	15680	58671
2109	15688	58663
2110	15695	58653
2111	15702	58645
2112	15709	58637
2113	15715	58625
2114	15722	58615
2115	15730	58608
2116	15736	58596
2117	15743	58587
2118	15750	58579
2119	15756	58568
2120	15764	58560
2121	15770	58547
2122	15776	58537
2123	15782	58521
2124	15788	58511
2125	15794	58498
2126	15801	58489
2127	15808	58479
2128	15815	58469
2129	15821	58459
2130	15828	58450
2131	15835	58441
2132	15842	58429
2133	15848	58418
2134	15854	58406
2135	15860	58392
2136	15866	58379
2137	15873	58369
2138	15880	58361
2139	15887	58351
2140	15893	58341
2141	15900	58331
2142	15907	58321
2143	15912	58307
2144	15918	58295
2145	15926	58287
2146	15933	58281
2147	15940	58269
2148	15947	58260
2149	15953	58249
2150	15960	58240
2151	15966	58228
2152	15973	58217
2153	15979	58204
2154	15985	58194
2155	15992	58184
2156	15999	58174
2157	16006	58164
2158	16012	58154
2159	16018	58142
2160	16024	58128
2161	16031	58118
2162	16038	58109
2163	16045	58102
2164	16053	58095
2165	16059	58084
2166	16065	58072
2167	16072	58063
2168	16079	58054
2169	16086	58045
2170	16092	58032
2171	16099	58023
2172	16118	58057
2173	16126	58052
2174	16133	58043
2175	16140	58034
2176	16146	58023
2177	16152	58010
2178	16159	58001
2179	16166	57992
2180	16172	57978
2181	16178	57968
2182	16185	57956
2183	16192	57950
2184	16199	57939
2185	16207	57933
2186	16213	57923
2187	16220	57915
2188	16228	57907
2189	16235	57898
2190	16242	57889
2191	16249	57882
2192	16255	57869
2193	16262	57860
2194	16270	57853
2195	16276	57843
2196	16282	57830
2197	16289	57821
2198	16296	57812
2199	16303	57801
2200	16309	57792
2201	16316	57782
2202	16323	57774
2203	16331	57766
2204	16337	57754
2205	16343	57743
2206	16350	57734
2207	16357	57725
2208	16364	57718
2209	16371	57708
2210	16377	57695
2211	16384	57684
2212	16391	57676
2213	16397	57664
2214	16403	57651
2215	16410	57644
2216	16417	57634
2217	16423	57623
2218	16430	57613
2219	16437	57604
2220	16444	57596
2221	16451	57587
2222	16457	57574
2223	16464	57566
2224	16471	57557
2225	16478	57547
2226	16485	57539
2227	16492	57530
2228	16499	57522
2229	16507	57516
2230	16514	57507
2231	16521	57498
2232	16528	57490
2233	16535	57482
2234	16543	57476
2235	16551	57469
2236	16560	57468
2237	16568	57465
2238	16579	57467
2239	16587	57465
2240	16596	57463
2241	16607	57466
2242	16615	57462
2243	16624	57460
2244	16635	57464
2245	16645	57467
2246	16665	57501
2247	16675	57505
2248	16708	57582
2249	16718	57585
2250	16726	57579
2251	16732	57569
2252	16740	57562
2253	16748	57556
2254	16755	57549
2255	16764	57545
2256	16774	57548
2257	16780	57536
2258	16787	57526
2259	16796	57524
2260	16803	57514
2261	16810	57507
2262	16817	57497
2263	16824	57488
2264	16830	57477
2265	16838	57469
2266	16845	57462
2267	16852	57454
2268	16859	57444
2269	16866	57434
2270	16872	57422
2271	16879	57412
2272	16885	57401
2273	16892	57392
2274	16899	57383
2275	16906	57375
2276	16913	57365
2277	16919	57353
2278	16924	57338
2279	16931	57328
2280	16938	57321
2281	16950	57328
2282	16959	57325
2283	16966	57316
2284	16973	57309
2285	16980	57300
2286	16988	57294
2287	16995	57285
2288	17003	57279
2289	17010	57272
2290	17020	57273
2291	17029	57268
2292	17039	57271
2293	17046	57262
2294	17052	57251
2295	17060	57245
2296	17077	57269
2297	17090	57279
2298	17101	57286
2299	17144	57397
2300	17151	57388
2301	17159	57381
2302	17166	57372
2303	17173	57363
2304	17180	57355
2305	17192	57363
2306	17201	57362
2307	17215	57374
2308	17225	57375
2309	17234	57372
2310	17240	57362
2311	17252	57370
2312	17259	57360
2313	17266	57352
2314	17274	57346
2315	17282	57340
2316	17290	57333
2317	17297	57323
2318	17303	57314
2319	17310	57304
2320	17320	57303
2321	17328	57298
2322	17335	57288
2323	17340	57275
2324	17347	57265
2325	17354	57257
2326	17361	57246
2327	17368	57239
2328	17376	57231
2329	17382	57220
2330	17390	57214
2331	17397	57206
2332	17406	57202
2333	17413	57193
2334	17422	57191
2335	17430	57184
2336	17437	57177
2337	17443	57166
2338	17452	57161
2339	17459	57154
2340	17477	57180
2341	17494	57205
2342	17502	57200
2343	17509	57190
2344	17516	57181
2345	17523	57172
2346	17529	57158
2347	17535	57148
2348	17540	57131
2349	17548	57126
2350	17554	57114
2351	17561	57105
2352	17568	57096
2353	17577	57092
2354	17585	57087
2355	17593	57083
2356	17601	57077
2357	17609	57069
2358	17617	57065
2359	17624	57056
2360	17633	57051
2361	17641	57047
2362	17651	57048
2363	17659	57040
2364	17667	57036
2365	17674	57027
2366	17684	57026
2367	17695	57033
2368	17706	57034
2369	17714	57030
2370	17722	57024
2371	17730	57017
2372	17737	57009
2373	17744	57000
2374	17751	56991
2375	17758	56983
2376	17764	56971
2377	17772	56965
2378	17780	56958
2379	17787	56950
2380	17794	56940
2381	17802	56933
2382	17809	56925
2383	17815	56914
2384	17822	56905
2385	17829	56897
2386	17836	56885
2387	17843	56877
2388	17851	56873
2389	17858	56862
2390	17864	56850
2391	17871	56840
2392	17877	56828
2393	17884	56821
2394	17891	56811
2395	17898	56802
2396	17904	56791
2397	17911	56781
2398	17918	56774
2399	17925	56763
2400	17931	56753
2401	17938	56741
2402	17944	56731
2403	17951	56720
2404	17957	56710
2405	17964	56699
2406	17970	56689
2407	17978	56682
2408	17984	56671
2409	17990	56660
2410	17997	56649
2411	18003	56638
2412	18009	56627
2413	18015	56614
2414	18022	56604
2415	18029	56595
2416	18035	56584
2417	18041	56571
2418	18048	56563
2419	18055	56554
2420	18062	56545
2421	18068	56533
2422	18074	56522
2423	18081	56511
2424	18088	56501
2425	18094	56490
2426	18101	56481
2427	18106	56467
2428	18113	56458
2429	18120	56449
2430	18141	56483
2431	18148	56474
2432	18156	56468
2433	18163	56460
2434	18171	56454
2435	18178	56445
2436	18185	56437
2437	18192	56427
2438	18198	56414
2439	18204	56403
2440	18211	56394
2441	18218	56387
2442	18225	56378
2443	18233	56370
2444	18239	56358
2445	18246	56350
2446	18252	56340
2447	18260	56333
2448	18267	56325
2449	18275	56318
2450	18282	56310
2451	18290	56303
2452	18297	56294
2453	18303	56282
2454	18310	56274
2455	18315	56260
2456	18321	56248
2457	18328	56238
2458	18335	56228
2459	18342	56219
2460	18348	56209
2461	18355	56201
2462	18362	56192
2463	18369	56181
2464	18376	56172
2465	18383	56162
2466	18389	56151
2467	18395	56139
2468	18401	56127
2469	18407	56116
2470	18414	56108
2471	18421	56098
2472	18427	56087
2473	18433	56074
2474	18438	56061
2475	18445	56052
2476	18452	56042
2477	18459	56034
2478	18464	56020
2479	18471	56009
2480	18478	56001
2481	18484	55990
2482	18491	55981
2483	18499	55974
2484	18505	55963
2485	18513	55956
2486	18520	55947
2487	18526	55937
2488	18533	55927
2489	18539	55917
2490	18546	55906
2491	18551	55893
2492	18558	55882
2493	18567	55880
2494	18574	55871
2495	18581	55863
2496	18588	55853
2497	18596	55848
2498	18603	55839
2499	18611	55835
2500	18619	55827
2501	18627	55821
2502	18635	55816
2503	18643	55810
2504	18651	55806
2505	18659	55798
2506	18666	55790
2507	18673	55781
2508	18685	55786
2509	18695	55788
2510	18701	55776
2511	18707	55764
2512	18715	55758
2513	18722	55751
2514	18730	55744
2515	18737	55734
2516	18744	55726
2517	18749	55713
2518	18756	55704
2519	18764	55696
2520	18770	55687
2521	18777	55678
2522	18785	55670
2523	18792	55662
2524	18798	55650
2525	18803	55637
2526	18810	55628
2527	18817	55617
2528	18825	55611
2529	18831	55602
2530	18839	55595
2531	18847	55588
2532	18853	55577
2533	18860	55568
2534	18867	55561
2535	18874	55551
2536	18882	55545
2537	18890	55541
2538	18898	55534
2539	18906	55527
2540	18913	55520
2541	18919	55509
2542	18927	55503
2543	18934	55494
2544	18940	55482
2545	18946	55469
2546	18952	55459
2547	18960	55452
2548	18967	55443
2549	18973	55432
2550	18979	55420
2551	18984	55407
2552	18991	55396
2553	18997	55386
2554	19003	55374
2555	19010	55364
2556	19017	55356
2557	19024	55346
2558	19031	55338
2559	19038	55329
2560	19044	55318
2561	19050	55307
2562	19057	55298
2563	19063	55286
2564	19069	55275
2565	19075	55264
2566	19082	55254
2567	19089	55245
2568	19095	55235
2569	19103	55228
2570	19110	55219
2571	19116	55207
2572	19123	55200
2573	19130	55191
2574	19152	55227
2575	19160	55219
2576	19167	55211
2577	19173	55200
2578	19180	55190
2579	19186	55179
2580	19193	55171
2581	19201	55164
2582	19208	55156
2583	19215	55148
2584	19222	55140
2585	19229	55131
2586	19237	55123
2587	19244	55114
2588	19251	55106
2589	19258	55097
2590	19263	55085
2591	19271	55078
2592	19277	55067
2593	19285	55061
2594	19291	55050
2595	19298	55039
2596	19304	55029
2597	19310	55018
2598	19316	55006
2599	19323	54999
2600	19330	54989
2601	19337	54980
2602	19344	54972
2603	19352	54964
2604	19359	54956
2605	19365	54946
2606	19373	54939
2607	19379	54929
2608	19386	54920
2609	19393	54911
2610	19399	54900
2611	19406	54889
2612	19413	54882
2613	19422	54878
2614	19428	54869
2615	19435	54860
2616	19442	54850
2617	19449	54841
2618	19456	54832
2619	19462	54821
2620	19469	54813
2621	19476	54803
2622	19482	54791
2623	19488	54781
2624	19495	54771
2625	19501	54762
2626	19508	54753
2627	19515	54745
2628	19523	54739
2629	19532	54734
2630	19537	54721
2631	19544	54712
2632	19550	54700
2633	19557	54691
2634	19563	54682
2635	19572	54677
2636	19578	54666
2637	19587	54662
2638	19595	54658
2639	19604	54654
2640	19612	54649
2641	19619	54641
2642	19627	54634
2643	19633	54624
2644	19641	54618
2645	19649	54610
2646	19656	54602
2647	19664	54596
2648	19672	54590
2649	19680	54584
2650	19688	54579
2651	19698	54578
2652	19708	54579
2653	19717	54576
2654	19726	54572
2655	19732	54560
2656	19738	54549
2657	19745	54541
2658	19752	54532
2659	19759	54523
2660	19765	54513
2661	19773	54506
2662	19779	54496
2663	19787	54489
2664	19793	54479
2665	19800	54470
2666	19806	54459
2667	19812	54447
2668	19819	54438
2669	19826	54428
2670	19833	54420
2671	19840	54412
2672	19847	54403
2673	19853	54392
2674	19859	54382
2675	19865	54369
2676	19872	54361
2677	19879	54352
2678	19885	54341
2679	19892	54332
2680	19898	54320
2681	19905	54312
2682	19911	54302
2683	19917	54291
2684	19923	54279
2685	19930	54270
2686	19937	54263
2687	19944	54255
2688	19951	54244
2689	19957	54234
2690	19963	54223
2691	19970	54214
2692	19977	54206
2693	19984	54197
2694	19991	54187
2695	19997	54176
2696	20003	54166
2697	20011	54159
2698	20018	54152
2699	20025	54143
2700	20032	54134
2701	20039	54125
2702	20046	54116
2703	20053	54108
2704	20059	54098
2705	20067	54090
2706	20073	54080
2707	20079	54069
2708	20086	54060
2709	20093	54052
2710	20101	54046
2711	20108	54038
2712	20116	54031
2713	20123	54023
2714	20129	54012
2715	20135	54000
2716	20142	53992
2717	20148	53981
2718	20169	54009
2719	20177	54003
2720	20184	53995
2721	20190	53985
2722	20197	53976
2723	20204	53968
2724	20212	53960
2725	20217	53949
2726	20224	53940
2727	20231	53930
2728	20237	53921
2729	20244	53910
2730	20250	53901
2731	20257	53892
2732	20265	53884
2733	20272	53875
2734	20278	53865
2735	20285	53858
2736	20291	53846
2737	20297	53834
2738	20304	53825
2739	20311	53817
2740	20318	53809
2741	20325	53801
2742	20333	53794
2743	20339	53783
2744	20346	53774
2745	20353	53766
2746	20360	53757
2747	20367	53749
2748	20374	53740
2749	20380	53730
2750	20387	53721
2751	20393	53711
2752	20400	53701
2753	20406	53690
2754	20413	53682
2755	20421	53677
2756	20428	53668
2757	20436	53661
2758	20441	53649
2759	20448	53641
2760	20455	53632
2761	20462	53622
2762	20468	53611
2763	20473	53599
2764	20481	53593
2765	20490	53588
2766	20496	53578
2767	20503	53570
2768	20509	53558
2769	20516	53550
2770	20521	53536
2771	20527	53524
2772	20534	53516
2773	20540	53505
2774	20547	53496
2775	20553	53485
2776	20560	53476
2777	20566	53466
2778	20572	53455
2779	20578	53444
2780	20585	53435
2781	20592	53428
2782	20600	53423
2783	20609	53418
2784	20617	53412
2785	20625	53406
2786	20632	53398
2787	20641	53395
2788	20648	53386
2789	20655	53378
2790	20662	53369
2791	20670	53363
2792	20677	53356
2793	20685	53348
2794	20692	53342
2795	20699	53332
2796	20706	53325
2797	20715	53321
2798	20725	53320
2799	20737	53325
2800	20746	53322
2801	20755	53317
2802	20762	53309
2803	20769	53302
2804	20775	53291
2805	20782	53282
2806	20789	53273
2807	20796	53264
2808	20803	53255
2809	20810	53247
2810	20815	53235
2811	20822	53226
2812	20828	53215
2813	20834	53204
2814	20840	53192
2815	20846	53181
2816	20852	53171
2817	20858	53161
2818	20865	53152
2819	20872	53144
2820	20879	53134
2821	20886	53125
2822	20893	53117
2823	20899	53108
2824	20906	53099
2825	20913	53090
2826	20919	53078
2827	20925	53067
2828	20931	53056
2829	20938	53048
2830	20946	53043
2831	20953	53034
2832	20960	53026
2833	20967	53018
2834	20974	53010
2835	20980	52998
2836	20987	52990
2837	20994	52982
2838	21002	52975
2839	21010	52969
2840	21017	52961
2841	21023	52951
2842	21030	52941
2843	21036	52930
2844	21042	52921
2845	21050	52913
2846	21055	52902
2847	21063	52894
2848	21068	52882
2849	21076	52874
2850	21082	52864
2851	21089	52855
2852	21094	52844
2853	21100	52833
2854	21106	52820
2855	21113	52812
2856	21119	52802
2857	21124	52788
2858	21129	52776
2859	21136	52767
2860	21143	52759
2861	21150	52750
2862	21158	52743
2863	21164	52733
2864	21185	52759
2865	21193	52754
2866	21200	52746
2867	21208	52739
2868	21215	52732
2869	21222	52722
2870	21229	52714
2871	21235	52703
2872	21242	52695
2873	21249	52687
2874	21256	52678
2875	21263	52670
2876	21269	52661
2877	21277	52653
2878	21282	52641
2879	21289	52632
2880	21296	52624
2881	21302	52614
2882	21309	52605
2883	21316	52595
2884	21322	52585
2885	21328	52575
2886	21336	52567
2887	21343	52560
2888	21350	52551
2889	21357	52543
2890	21363	52533
2891	21371	52527
2892	21378	52518
2893	21386	52511
2894	21393	52503
2895	21399	52493
2896	21405	52482
2897	21411	52472
2898	21418	52464
2899	21425	52454
2900	21430	52443
2901	21438	52435
2902	21444	52424
2903	21450	52415
2904	21457	52405
2905	21463	52396
2906	21470	52388
2907	21478	52382
2908	21485	52372
2909	21491	52362
2910	21498	52353
2911	21504	52343
2912	21512	52338
2913	21520	52331
2914	21527	52322
2915	21534	52313
2916	21540	52303
2917	21546	52292
2918	21552	52281
2919	21559	52273
2920	21565	52263
2921	21571	52252
2922	21577	52241
2923	21584	52233
2924	21590	52222
2925	21597	52214
2926	21604	52205
2927	21613	52203
2928	21621	52197
2929	21628	52189
2930	21635	52180
2931	21643	52174
2932	21650	52167
2933	21658	52160
2934	21665	52152
2935	21674	52148
2936	21682	52142
2937	21689	52133
2938	21697	52128
2939	21704	52121
2940	21712	52114
2941	21720	52107
2942	21729	52105
2943	21739	52103
2944	21750	52104
2945	21757	52096
2946	21765	52090
2947	21772	52083
2948	21779	52074
2949	21786	52065
2950	21791	52053
2951	21798	52044
2952	21805	52036
2953	21812	52028
2954	21820	52022
2955	21827	52014
2956	21833	52004
2957	21839	51993
2958	21846	51984
2959	21852	51973
2960	21859	51966
2961	21866	51958
2962	21874	51950
2963	21880	51941
2964	21887	51931
2965	21894	51923
2966	21900	51913
2967	21908	51906
2968	21915	51898
2969	21922	51890
2970	21927	51877
2971	21934	51868
2972	21940	51857
2973	21947	51849
2974	21953	51838
2975	21960	51831
2976	21967	51824
2977	21974	51815
2978	21981	51806
2979	21988	51797
2980	21995	51789
2981	22002	51781
2982	22008	51770
2983	22015	51763
2984	22023	51756
2985	22029	51745
2986	22035	51736
2987	22042	51726
2988	22048	51717
2989	22055	51709
2990	22061	51698
2991	22068	51689
2992	22075	51681
2993	22080	51669
2994	22088	51662
2995	22094	51653
2996	22102	51647
2997	22109	51638
2998	22116	51629
2999	22123	51620
3000	22128	51609
3001	22135	51601
3002	22142	51592
3003	22148	51581
3004	22154	51570
3005	22160	51560
3006	22167	51553
3007	22173	51541
3008	22179	51531
3009	22431	52092
3010	22439	52084
3011	22446	52077
3012	22453	52069
3013	22460	52060
3014	22467	52051
3015	22473	52041
3016	22480	52032
3017	22487	52024
3018	22494	52016
3019	22500	52003
3020	22507	51995
3021	22514	51987
3022	22521	51979
3023	22527	51968
3024	22534	51960
3025	22541	51952
3026	22547	51940
3027	22554	51931
3028	22560	51922
3029	22566	51911
3030	22573	51901
3031	22580	51893
3032	22585	51881
3033	22592	51872
3034	22598	51861
3035	22606	51855
3036	22612	51844
3037	22619	51836
3038	22627	51828
3039	22633	51819
3040	22640	51811
3041	22647	51801
3042	22654	51793
3043	22660	51783
3044	22667	51773
3045	22673	51763
3046	22680	51755
3047	22687	51747
3048	22695	51739
3049	22702	51731
3050	22708	51720
3051	22714	51710
3052	22720	51700
3053	22728	51693
3054	22735	51684
3055	22741	51675
3056	22747	51663
3057	22754	51655
3058	22762	51648
3059	22769	51641
3060	22776	51633
3061	22784	51625
3062	22791	51616
3063	22796	51605
3064	22802	51594
3065	22809	51586
3066	22816	51576
3067	22823	51569
3068	22831	51561
3069	22837	51552
3070	22844	51543
3071	22851	51534
3072	22858	51526
3073	22868	51524
3074	22876	51518
3075	22885	51513
3076	22894	51509
3077	22901	51503
3078	22909	51496
3079	22917	51488
3080	22923	51480
3081	22931	51472
3082	22939	51467
3083	22946	51459
3084	22954	51452
3085	22962	51447
3086	22971	51441
3087	22980	51437
3088	22990	51436
3089	23002	51439
3090	23010	51432
3091	23024	51440
3092	23033	51435
3093	23041	51429
3094	23052	51429
3095	23061	51426
3096	23067	51416
3097	23074	51408
3098	23082	51400
3099	23089	51392
3100	23095	51382
3101	23102	51374
3102	23108	51363
3103	23114	51353
3104	23122	51345
3105	23128	51336
3106	23134	51324
3107	23141	51316
3108	23148	51307
3109	23155	51298
3110	23161	51288
3111	23169	51282
3112	23175	51272
3113	23181	51261
3114	23187	51251
3115	23194	51241
3116	23201	51233
3117	23207	51222
3118	23213	51212
3119	23219	51201
3120	23225	51191
3121	23231	51181
3122	23238	51171
3123	23245	51163
3124	23251	51153
3125	23257	51143
3126	23264	51135
3127	23271	51125
3128	23277	51115
3129	23284	51107
3130	23291	51099
3131	23298	51090
3132	23304	51080
3133	23311	51071
3134	23318	51062
3135	23324	51052
3136	23331	51043
3137	23337	51033
3138	23343	51023
3139	23350	51014
3140	23357	51005
3141	23365	50998
3142	23371	50989
3143	23377	50979
3144	23384	50969
3145	23390	50958
3146	23397	50950
3147	23402	50939
3148	23409	50929
3149	23417	50923
3150	23423	50912
3151	23448	50944
3152	23456	50937
3153	23465	50934
3154	23473	50927
3155	23481	50920
3156	23487	50909
3157	23493	50899
3158	23499	50888
3159	23506	50880
3160	23512	50870
3161	23519	50863
3162	23525	50852
3163	23532	50843
3164	23539	50834
3165	23546	50825
3166	23552	50816
3167	23559	50806
3168	23565	50797
3169	23571	50787
3170	23578	50777
3171	23585	50769
3172	23591	50759
3173	23598	50749
3174	23604	50740
3175	23611	50731
3176	23617	50721
3177	23624	50712
3178	23631	50705
3179	23638	50696
3180	23644	50685
3181	23651	50676
3182	23656	50665
3183	23663	50657
3184	23670	50647
3185	23677	50640
3186	23684	50632
3187	23692	50624
3188	23698	50614
3189	23705	50605
3190	23711	50596
3191	23718	50586
3192	23724	50577
3193	23730	50565
3194	23737	50557
3195	23744	50550
3196	23751	50541
3197	23756	50529
3198	23764	50522
3199	23770	50512
3200	23776	50502
3201	23783	50493
3202	23790	50485
3203	23797	50477
3204	23805	50469
3205	23811	50460
3206	23818	50451
3207	23825	50442
3208	23831	50432
3209	23837	50421
3210	23843	50412
3211	23850	50403
3212	23857	50394
3213	23862	50383
3214	23869	50375
3215	23876	50367
3216	23882	50356
3217	23889	50347
3218	23899	50345
3219	23906	50337
3220	23914	50330
3221	23922	50325
3222	23930	50317
3223	23937	50310
3224	23946	50307
3225	23954	50299
3226	23962	50292
3227	23969	50285
3228	23977	50278
