iter	Logloss
355	0.1989200149
356	0.1977372128
357	0.1971109108
358	0.1961532858
359	0.1951332412
360	0.1942613078
361	0.1927470189
362	0.1916944642
363	0.1906024282
364	0.1895880676
365	0.188403908
366	0.1874773346
367	0.1869826785
368	0.1863470341
369	0.1845785241
370	0.1833687866
371	0.1825758446
372	0.1820586367
373	0.1810183497
374	0.1798595336
375	0.178933835
376	0.178158863
377	0.1771186354
378	0.1758253385
379	0.1745942192
380	0.1743361751
381	0.1733312883
382	0.1729420104
383	0.1723774022
384	0.1718697583
385	0.1710901298
386	0.1697232894
387	0.1685106264
388	0.166999417
389	0.1656855052
390	0.1647989757
391	0.1636764813
392	0.1627232368
393	0.1612209838
394	0.1603788003
395	0.1593027134
396	0.1582417753
397	0.157389486
398	0.1562494826
399	0.1550904294
400	0.1539689378
401	0.1529129753
402	0.1519069623
403	0.1506291561
404	0.1498993492
405	0.1492770261
406	0.1485563898
407	0.1475085498
408	0.1463725559
409	0.1453810998
410	0.1446352052
411	0.1435307385
412	0.1427321799
413	0.1417484937
414	0.1404478661
415	0.1399098939
416	0.13864853
417	0.1376424635
418	0.1368432767
419	0.1358013142
420	0.1352301558
421	0.1343462642
422	0.1339902748
423	0.1330203568
424	0.132011022
425	0.1309818228
426	0.1303731735
427	0.1295475598
428	0.1288033977
429	0.1279187822
430	0.1268742833
431	0.1256952446
432	0.1247463467
433	0.1239563818
434	0.1229557868
435	0.1220084639
436	0.1209583914
437	0.1196837122
438	0.1190016
439	0.1180154966
440	0.1172901186
441	0.1163655633
442	0.115925495
443	0.1151573893
444	0.1144143783
445	0.1134457079
446	0.1125709681
447	0.1119437815
448	0.1115817033
449	0.110645181
450	0.1099029618
451	0.109464737
452	0.1083882972
453	0.107725806
454	0.1068210974
455	0.1062280097
456	0.1055698022
457	0.1050597638
458	0.1040335462
459	0.1030957742
460	0.1024674386
461	0.1019170863
462	0.1014493881
463	0.1008553183
464	0.09996350878
465	0.09929824708
466	0.09864463049
467	0.09797777499
468	0.09720482973
469	0.09655221619
470	0.09598553353
471	0.0954369894
472	0.09486988537
473	0.09413602928
474	0.09376212964
475	0.09327081032
476	0.09273326826
477	0.09200891713
478	0.09167200257
479	0.09101711473
480	0.09049332851
481	0.08965935318
482	0.089135895
483	0.08875357343
484	0.0884263171
485	0.08806103784
486	0.08769811504
487	0.08725354179
488	0.08651606025
489	0.0860753954
490	0.08575001997
491	0.08495078131
492	0.08407872591
493	0.08333404749
494	0.08275947954
495	0.08222337243
496	0.08170404334
497	0.08103485277
498	0.08046224605
499	0.08000622552
500	0.07973994727
501	0.07916440953
502	0.07859799054
503	0.07807949094
504	0.07790653835
505	0.07748067395
506	0.07692544648
507	0.07633482337
508	0.07560276746
509	0.07509065949
510	0.07434225315
511	0.07383110297
512	0.07338937277
513	0.07294438289
514	0.07270465031
515	0.07229964691
516	0.07194219368
517	0.07152380772
518	0.07105995385
519	0.07074572686
520	0.07051826979
521	0.06981574946
522	0.06921623366
523	0.06875483399
524	0.06812518262
525	0.06776845416
526	0.0672082879
527	0.06672907248
528	0.06629326042
529	0.06588465592
530	0.06539029029
531	0.06486631936
532	0.0645216882
533	0.06416063756
534	0.06391039198
535	0.06346980791
536	0.06298874823
537	0.06264235767
538	0.06217957297
539	0.06184446173
540	0.06135855126
541	0.06104851632
542	0.0607348826
543	0.06034443583
544	0.0600104414
545	0.05957664006
546	0.05932499609
547	0.05903804438
548	0.05873527176
549	0.05822885457
550	0.05786201509
551	0.05743002739
552	0.05695159101
553	0.05672751471
554	0.05641648727
555	0.05617643517
556	0.05581382948
557	0.05546543698
558	0.05520054192
559	0.05483810591
560	0.05458326416
561	0.05411725791
562	0.05387334331
563	0.05362327694
564	0.05313864897
565	0.05289877725
566	0.05247909407
567	0.05222571077
568	0.05207287507
569	0.05189588084
570	0.05165496605
571	0.05134001161
572	0.05091878243
573	0.05067308392
574	0.0502886007
575	0.04996508293
576	0.04968471161
577	0.04947733892
578	0.04923703371
579	0.04882938341
580	0.04851563584
581	0.04814555245
582	0.04791959177
583	0.0476640956
584	0.0474388403
585	0.04728909562
586	0.04696660312
587	0.04667209756
588	0.04635700236
589	0.04610666489
590	0.04579746394
591	0.04552508235
592	0.04524517362
593	0.04490843087
594	0.04473053699
595	0.0444632406
596	0.04414873232
597	0.04403468711
598	0.04388324325
599	0.04354798986
600	0.04325763079
601	0.04298495653
602	0.04280234992
603	0.04256949482
604	0.04227645743
605	0.04212096276
606	0.04185224421
607	0.04154673084
608	0.04131072288
609	0.04100903173
610	0.04084158055
611	0.04067663221
612	0.0404717058
613	0.04031113657
614	0.04005267773
615	0.0398978563
616	0.03954400255
617	0.03936958967
618	0.03913155423
619	0.03898480725
620	0.03876167506
621	0.03852211568
622	0.03832742693
623	0.03805095862
624	0.03775618115
625	0.03755183838
626	0.03740094686
627	0.03715081945
628	0.03692645739
629	0.03673989219
630	0.03652551783
631	0.03639401212
632	0.03620275365
633	0.03598493094
634	0.0357716795
635	0.03556236703
636	0.03536481574
637	0.03520767088
638	0.0350099828
639	0.03489152253
640	0.03468314891
641	0.03450858087
642	0.03434324744
643	0.03419733148
644	0.03399817101
645	0.03383040313
646	0.03362429191
647	0.03348175705
648	0.03329281547
649	0.03313378879
650	0.0329410126
651	0.03275243547
652	0.03256481966
653	0.03240521022
654	0.03223674005
655	0.03198236117
656	0.03185211999
657	0.031657634
658	0.03149415284
659	0.03135787603
660	0.03122183412
661	0.03107532166
662	0.03085087179
663	0.03071698792
664	0.03057494951
665	0.03040520805
666	0.03024275098
667	0.03009513258
668	0.02991246258
669	0.02971609467
670	0.02960061118
671	0.02946674844
672	0.02929843605
673	0.02911693303
674	0.02899423582
675	0.02885541589
676	0.02871881459
677	0.02854393924
678	0.02834352296
679	0.0281646346
680	0.02805049393
681	0.0279451261
682	0.02774687911
683	0.02758496373
684	0.02749039149
685	0.02733958139
686	0.02720974401
687	0.02707368453
688	0.02690041543
689	0.02678015054
690	0.02665057895
691	0.02651927458
692	0.02640724012
693	0.02626704399
694	0.02615515503
695	0.02599309358
696	0.02595024285
697	0.02581583117
698	0.02568930897
699	0.02560366985
700	0.02547251139
701	0.02535291025
702	0.0252440126
703	0.02515580042
704	0.02505464678
705	0.02498849934
706	0.02484751944
707	0.02475751027
708	0.02461709151
709	0.02445384408
710	0.02437560633
711	0.02431925961
712	0.0241874494
713	0.02406463086
714	0.02396220112
715	0.02383063439
716	0.02368270618
717	0.02359082552
718	0.0235159897
719	0.02340448671
720	0.02326378112
721	0.02316760235
722	0.0231278497
723	0.02299428971
724	0.02287099604
725	0.02275162297
726	0.02263319073
727	0.02254382587
728	0.02245486685
729	0.02235512769
730	0.02222598666
731	0.02213152554
732	0.02203156374
733	0.02191882768
734	0.02179986132
735	0.02172141511
736	0.02163513641
737	0.02158948251
738	0.02146734021
739	0.02137887652
740	0.02127617942
741	0.02121181706
742	0.02107042614
743	0.02097251907
744	0.02081089964
745	0.02070885592
746	0.02058914124
747	0.02052031044
748	0.02044931675
749	0.02035975752
750	0.0202038452
751	0.02011746763
752	0.02000730754
753	0.01987762044
754	0.01980799244
755	0.0196969707
756	0.01959343933
757	0.01948628096
758	0.01939020094
759	0.01930225483
760	0.01924534648
761	0.01916922992
762	0.01907780632
763	0.01896884438
764	0.01887528913
765	0.01876124031
766	0.01870137891
767	0.01861089681
768	0.01851374856
769	0.01844992761
770	0.01837207126
771	0.01828631879
772	0.0181862465
773	0.01811649302
774	0.01806444762
775	0.01795353272
776	0.01786748508
777	0.01778536106
778	0.01773260042
779	0.01761080711
780	0.0175397111
781	0.01748044727
782	0.01744333967
783	0.01740252456
784	0.01734811631
785	0.01730352368
786	0.01722537721
787	0.01715172029
788	0.01708791378
789	0.01698841584
790	0.01691653116
791	0.01686088456
792	0.01678549841
793	0.01671462251
794	0.01665604863
795	0.01660150569
796	0.0165359264
797	0.01647795352
798	0.01640634939
799	0.01636528674
800	0.01630977172
801	0.01624322647
802	0.01620057349
803	0.01611053744
804	0.01602118855
805	0.01594491396
806	0.01587348951
807	0.01584691791
808	0.01578689578
809	0.01573967333
810	0.01566651492
811	0.0156316794
812	0.01558542896
813	0.0155367609
814	0.01547561502
815	0.01541586858
816	0.01533550976
817	0.01527880417
818	0.01521382067
819	0.01518672508
820	0.01513971134
821	0.01505308384
822	0.0149762617
823	0.01490946955
824	0.01485942873
825	0.01481069855
826	0.01475104381
827	0.01468503772
828	0.0146327759
829	0.0145854376
830	0.0145255053
831	0.01446300431
832	0.01439762498
833	0.01434247546
834	0.01429185736
835	0.0142422233
836	0.01418676385
837	0.0141205307
838	0.01405203944
839	0.0139889985
840	0.01393468081
841	0.01387283993
842	0.01384250883
843	0.01378842149
844	0.01374643566
845	0.01368507936
846	0.01365874363
847	0.01359941875
848	0.01355345514
849	0.0135050829
850	0.0134619544
851	0.01342074609
852	0.01338511357
853	0.01333061416
854	0.01327098127
855	0.01323642161
856	0.01318420556
857	0.01313597797
858	0.01308848562
859	0.01303842462
860	0.01300655337
861	0.01296252801
862	0.01293215669
863	0.01287490262
864	0.01282762266
865	0.01278130847
866	0.01274071111
867	0.01269591238
868	0.0126537789
869	0.01261167784
870	0.01257281483
871	0.01251575326
872	0.01246595844
873	0.01242901665
874	0.01238569884
875	0.01234184766
876	0.01230841788
877	0.01226499569
878	0.01221558937
879	0.01217846889
880	0.01211906677
881	0.01207938349
882	0.01204402889
883	0.01201199896
884	0.01198290708
885	0.01194623697
886	0.01189218551
887	0.01183596378
888	0.01179749818
889	0.0117738584
890	0.01173086136
891	0.01169285646
892	0.01165031755
893	0.01161409618
894	0.01157647879
895	0.01153464953
896	0.01148631096
897	0.01144449776
898	0.01139500882
899	0.01135498172
900	0.01133371452
901	0.01128688475
902	0.01124865652
903	0.01120062565
904	0.0111556018
905	0.01111083702
906	0.01108836254
907	0.01106602455
908	0.01102481865
909	0.01099056677
910	0.0109570989
911	0.01092587774
912	0.0108943244
913	0.01084783214
914	0.01081844513
915	0.0107757234
916	0.01072797842
917	0.01069721401
918	0.01066297305
919	0.01062402856
920	0.01058710408
921	0.01055577794
922	0.01052791635
923	0.0105036866
924	0.0104729607
925	0.01044893692
926	0.01042809085
927	0.01040527417
928	0.01038682088
929	0.01037292297
930	0.01034038086
931	0.01030018626
932	0.01027018739
933	0.01023676386
934	0.01021104561
935	0.01019148391
936	0.01016489679
937	0.01014507079
938	0.01011460293
939	0.01008433696
940	0.01005477821
941	0.01002526578
942	0.009999531075
943	0.009973913466
944	0.009944871708
945	0.009924099795
946	0.009894387637
947	0.009870337893
948	0.009841073172
949	0.009813003162
950	0.009775886873
951	0.00975410318
952	0.009731395722
953	0.009704348915
954	0.009673957913
955	0.009643756983
956	0.009618509471
957	0.00959965063
958	0.009568661408
959	0.009540510199
960	0.009524326376
961	0.009493861089
962	0.009473842731
963	0.00944992839
964	0.00942323489
965	0.009406544187
966	0.009383030201
967	0.009361165493
968	0.009347874141
969	0.009326440611
970	0.009309161409
971	0.009286937533
972	0.00926096406
973	0.009234980003
974	0.009203326287
975	0.009187407758
976	0.009157441997
977	0.00912823603
978	0.00910579156
979	0.009090188469
980	0.009063084404
981	0.0090275602
982	0.009005306534
983	0.00897928206
984	0.008956645314
985	0.008923697387
986	0.00890199806
987	0.008883527733
988	0.008861887839
989	0.008832864724
990	0.008821282526
991	0.008791135805
992	0.008773232245
993	0.00875145335
994	0.008736099832
995	0.008714473097
996	0.008690220789
997	0.008668699343
998	0.008648264384
999	0.008621206756
1000	0.008603564164
1001	0.008581960986
1002	0.008559015441
1003	0.008537925318
1004	0.008515861979
1005	0.00850157959
1006	0.008485376442
1007	0.00846157798
1008	0.008443615657
1009	0.008430755406
1010	0.008412076248
1011	0.008399969136
1012	0.008383651393
1013	0.008365115972
1014	0.008352774243
1015	0.008337663729
1016	0.008318584862
1017	0.008302236634
1018	0.008281609516
1019	0.008269088288
1020	0.00824742529
1021	0.00822999687
1022	0.008207809364
1023	0.008180299524
1024	0.008153372918
1025	0.008145804184
1026	0.008133484698
1027	0.008118819267
1028	0.008108433948
1029	0.008095277805
1030	0.008081128991
1031	0.008066904384
1032	0.008046619429
1033	0.008028154536
1034	0.008009281824
1035	0.007997021719
1036	0.007984008832
1037	0.00796921369
1038	0.007954405086
1039	0.007936546019
1040	0.007919724081
1041	0.007911314115
1042	0.007892624705
1043	0.007873570997
1044	0.007857051842
1045	0.007840722617
1046	0.007824683216
1047	0.007811110179
1048	0.007791113865
1049	0.007778062284
1050	0.007759896652
1051	0.007738538111
1052	0.007729627546
1053	0.007717364424
1054	0.007702296193
1055	0.007684539928
1056	0.007670495575
1057	0.007647507315
1058	0.00763463382
1059	0.007619304427
1060	0.00760346641
1061	0.007591229075
1062	0.007575915808
1063	0.007558678328
1064	0.007541772263
1065	0.007524331405
1066	0.007507664777
1067	0.007497973999
1068	0.007482454245
1069	0.007472457885
1070	0.007461671175
1071	0.007445324662
1072	0.007429956918
1073	0.007414716967
1074	0.007397516917
1075	0.007388027832
1076	0.00737551789
1077	0.007364591068
1078	0.007346898432
1079	0.007340821074
1080	0.00732605348
1081	0.00731919598
1082	0.007309035824
1083	0.007298809637
1084	0.007287331887
1085	0.007274761688
1086	0.007260493333
1087	0.007252164217
1088	0.007237488618
1089	0.007221653614
1090	0.007206475776
1091	0.007191555095
1092	0.007175124022
1093	0.007159288717
1094	0.007146025401
1095	0.007135688671
1096	0.007122356162
1097	0.007108309154
1098	0.007092559867
1099	0.007079913807
1100	0.007070076
1101	0.00705983155
1102	0.0070520077
1103	0.007040053477
1104	0.007029574368
1105	0.007017817255
1106	0.007004419321
1107	0.006991569112
1108	0.00697797154
1109	0.006967395575
1110	0.006959483903
1111	0.006946866592
1112	0.006940328204
1113	0.006929163266
1114	0.006918860754
1115	0.006909968342
1116	0.006899568292
1117	0.00688762652
1118	0.006875824542
1119	0.006864167188
1120	0.006854446037
1121	0.006843712698
1122	0.00683196599
1123	0.006822053397
1124	0.006815144226
1125	0.006802744648
1126	0.006793481602
1127	0.00678018767
1128	0.006775223367
1129	0.006767318995
1130	0.006752785296
1131	0.006733309932
1132	0.00671918136
1133	0.006708250437
1134	0.006700180545
1135	0.006690143425
1136	0.006680118806
1137	0.006669203882
1138	0.006657569192
1139	0.006647186749
1140	0.006639070787
1141	0.006627105389
1142	0.006617337751
1143	0.006609619045
1144	0.00660125384
1145	0.006591989593
1146	0.00658198416
1147	0.006574250153
1148	0.006564084731
1149	0.006553101542
1150	0.006546523362
1151	0.006542469467
1152	0.006536846275
1153	0.006526210102
1154	0.006517711859
1155	0.006506709684
1156	0.006497230281
1157	0.006489062187
1158	0.006481789404
1159	0.006475114725
1160	0.006464346993
1161	0.006453526125
1162	0.006445632103
1163	0.006435628464
1164	0.006426086513
1165	0.006412638673
1166	0.006405282904
1167	0.006394969534
1168	0.006389736846
1169	0.006378809921
1170	0.00636897743
1171	0.006359432562
1172	0.006348707661
1173	0.006335654772
1174	0.006330172662
1175	0.006320374365
1176	0.006310300481
1177	0.006302275048
1178	0.006294171204
1179	0.006285840388
1180	0.006278428703
1181	0.006273219101
1182	0.006266075458
1183	0.006257806742
1184	0.006248693348
1185	0.006242398997
1186	0.006232637417
1187	0.006222952627
1188	0.006212223898
1189	0.006202837508
1190	0.006195323926
1191	0.006190187517
1192	0.006182918334
1193	0.006175045148
1194	0.006168140083
1195	0.006160101728
1196	0.006153844311
1197	0.006147173442
1198	0.006142544824
1199	0.006136189114
1200	0.00613239336
1201	0.006123552404
1202	0.006116087418
1203	0.006107191825
1204	0.006100319358
1205	0.006094234526
1206	0.00608246874
1207	0.006075548156
1208	0.006069199882
1209	0.006064161348
1210	0.006057677879
1211	0.006049955158
1212	0.006044024124
1213	0.006034895974
1214	0.006027413973
1215	0.006024350402
1216	0.006015619535
1217	0.006008664318
1218	0.006005656816
1219	0.006001364674
1220	0.005988399069
1221	0.00598101452
1222	0.005975965289
1223	0.005972720952
1224	0.005965659558
1225	0.005959178543
1226	0.005953057024
1227	0.00594890071
1228	0.005942538582
1229	0.00593796347
1230	0.005930949275
1231	0.005925980146
1232	0.005917580779
1233	0.005910490452
1234	0.005907481663
1235	0.005902527115
1236	0.005895832718
1237	0.005888293977
1238	0.005881375663
1239	0.005876355499
1240	0.00586761212
1241	0.005862470238
1242	0.005857701589
1243	0.005850078016
1244	0.005846476389
1245	0.005840729617
1246	0.005833868197
1247	0.005826573248
1248	0.005819333352
1249	0.005812175049
1250	0.005805034601
1251	0.005800000605
1252	0.005793716389
1253	0.005786783056
1254	0.005781286444
1255	0.005773073154
1256	0.005766504604
1257	0.005760861279
1258	0.005754039336
1259	0.005747943991
1260	0.005742185059
1261	0.005736472454
1262	0.005731656193
1263	0.005726430766
1264	0.005720420315
1265	0.005716192701
1266	0.005710944369
1267	0.005706128067
1268	0.005701511327
1269	0.005696643093
1270	0.005692962684
1271	0.005688851572
1272	0.005684370435
1273	0.005677604116
1274	0.005672949312
1275	0.005669460675
1276	0.005664390388
1277	0.005658065711
1278	0.005650214419
1279	0.005646845285
1280	0.005640229399
1281	0.005633758534
1282	0.005628198025
1283	0.005624275416
1284	0.005620846003
1285	0.005617140648
1286	0.005610426179
1287	0.005602421446
1288	0.005597988831
1289	0.005592767469
1290	0.005587008618
1291	0.005583471813
1292	0.005578857575
1293	0.005575574174
1294	0.00557233387
1295	0.005567719799
1296	0.005561842409
1297	0.005556011424
1298	0.005548887769
1299	0.00554419455
1300	0.005540384989
1301	0.005536270805
1302	0.005531328045
1303	0.005525646296
1304	0.005522917084
1305	0.005519349692
1306	0.005513607207
1307	0.005507711193
1308	0.00550277404
1309	0.005499169628
1310	0.005494508228
1311	0.005490148697
1312	0.005486742524
1313	0.005483764021
1314	0.005479643219
1315	0.005477808165
1316	0.005474314489
1317	0.005469097671
1318	0.005464465358
1319	0.00546102412
1320	0.005456856766
1321	0.005454236402
1322	0.005448868572
1323	0.005444187376
1324	0.005439198512
1325	0.005434639717
1326	0.005431018425
1327	0.005427445768
1328	0.005422709614
1329	0.005419509579
1330	0.005415595401
1331	0.005411273523
1332	0.00540688112
1333	0.005401763011
1334	0.00539799923
1335	0.005395934243
1336	0.005391824795
1337	0.005385854028
1338	0.005382006688
1339	0.005377373111
1340	0.005371696763
1341	0.005368326871
1342	0.005363957124
1343	0.005360881116
1344	0.005358141302
1345	0.005355059358
1346	0.005351317944
1347	0.005346551776
1348	0.005343460108
1349	0.005339203626
1350	0.005335789974
1351	0.005331154343
1352	0.005327570971
1353	0.005323683421
1354	0.005323683421
1355	0.005321160231
1356	0.005318280116
1357	0.005314879583
1358	0.005311487013
1359	0.005307244128
1360	0.005303573185
1361	0.005299451444
1362	0.005295277727
1363	0.005291289355
1364	0.005287779493
1365	0.005283462296
1366	0.005279474028
1367	0.005276481387
1368	0.005271870972
1369	0.005268136927
1370	0.005266016552
1371	0.005261828253
1372	0.005258796424
1373	0.005254881837
1374	0.005250626761
1375	0.005247823681
1376	0.005244312604
1377	0.005241481021
1378	0.005237924895
1379	0.005233731165
1380	0.00522926902
1381	0.005225502173
1382	0.005220838858
1383	0.005217111862
1384	0.005213992344
1385	0.005211854944
1386	0.005208609407
1387	0.00520474195
1388	0.00520211067
1389	0.005199460731
1390	0.005198479977
1391	0.005195841597
1392	0.005192102688
1393	0.005189679346
1394	0.005186403876
1395	0.005184372723
1396	0.005181547007
1397	0.005179628155
1398	0.005177339194
1399	0.005174833675
1400	0.005172831524
1401	0.005169914838
1402	0.005167323623
1403	0.005164764047
1404	0.005162211338
1405	0.005157807979
1406	0.005155573645
1407	0.005151755022
1408	0.005148071108
1409	0.005144877353
1410	0.005141827838
1411	0.005138851811
1412	0.005138839477
1413	0.005135430889
1414	0.005133456478
1415	0.005130829525
1416	0.005128224524
1417	0.005124102094
1418	0.005121636223
1419	0.005119283584
1420	0.00511540198
1421	0.005112661603
1422	0.005110000191
1423	0.005106788344
1424	0.005103265464
1425	0.005101535271
1426	0.005100577671
1427	0.005098130837
1428	0.005094619534
1429	0.005093010984
1430	0.00509023719
1431	0.005087006361
1432	0.005083684157
1433	0.005081149252
1434	0.005078089637
1435	0.00507626498
1436	0.005073439189
1437	0.005070679797
1438	0.0050675238
1439	0.00506501677
1440	0.005063367012
1441	0.005060902626
1442	0.005057819478
1443	0.005054933558
1444	0.00505242403
1445	0.005050202618
1446	0.005047632069
1447	0.005047643651
1448	0.005046502888
1449	0.005044397852
1450	0.005042011549
1451	0.005039709412
1452	0.005037780529
1453	0.005034994729
1454	0.005031628319
1455	0.005029186719
1456	0.005025578892
1457	0.005023980822
1458	0.005022602339
1459	0.005021021503
1460	0.005018763957
1461	0.005016421074
1462	0.005014785824
1463	0.005014785824
1464	0.00501158675
1465	0.005009732045
1466	0.005007297758
1467	0.005007303408
1468	0.005004681785
1469	0.005002090177
1470	0.005000520723
1471	0.004997566583
1472	0.004995289385
1473	0.004991547091
1474	0.004988826482
1475	0.004986923483
1476	0.004985107083
1477	0.004985102646
1478	0.004983903434
1479	0.004983903434
1480	0.004983893884
1481	0.004982410653
1482	0.004979311654
1483	0.004977092565
1484	0.004974856842
1485	0.004972540415
1486	0.004969677342
1487	0.004967394796
1488	0.00496522862
1489	0.004962762966
1490	0.004960385368
1491	0.00495788905
1492	0.004956660336
1493	0.004953971459
1494	0.004952328375
1495	0.004950850598
1496	0.00494935875
1497	0.004947236234
1498	0.004944632977
1499	0.004942521695
1500	0.004940769166
1501	0.004940769166
1502	0.004939168834
